2019-05-18 15:00:33+00:00,kys,TheAsianSanta,Falcon
2019-05-18 15:00:40+00:00,TheAsianSanta,kys,Falcon
2019-05-18 15:00:51+00:00,kys,TheAsianSanta,Falcon
2019-05-18 15:01:12+00:00,TheAsianSanta,Monsieur,M4
2019-05-18 15:01:20+00:00,lythanhphu,TheAsianSanta,VehicleRocket
2019-05-18 15:01:20+00:00,lythanhphu,Monsieur,VehicleRocket
2019-05-18 15:01:32+00:00,Monsieur,kys,Falcon
2019-05-18 15:01:35+00:00,lythanhphu,Monsieur,VehicleRocket
2019-05-18 15:01:41+00:00,kys,Simon,Falcon
2019-05-18 15:01:42+00:00,lythanhphu,kys,VehicleRocket
2019-05-18 15:01:55+00:00,lythanhphu,Simon,VehicleRocket
2019-05-18 15:02:08+00:00,Simon,lythanhphu,MG
2019-05-18 15:02:13+00:00,TheAsianSanta,Simon,Shotgun
2019-05-18 15:02:18+00:00,Monsieur,TheAsianSanta,M4
2019-05-18 15:02:23+00:00,TheAsianSanta,kys,Falcon
2019-05-18 15:02:37+00:00,lythanhphu,TheAsianSanta,AG36Grenade
2019-05-18 15:02:41+00:00,kys,Simon,Falcon
2019-05-18 15:02:50+00:00,Simon,lythanhphu,Falcon
2019-05-18 15:02:56+00:00,Simon,Monsieur,Falcon
2019-05-18 15:03:11+00:00,Monsieur,Simon,M4
2019-05-18 15:03:17+00:00,lythanhphu,TheAsianSanta,OICWGrenade
2019-05-18 15:03:25+00:00,kys
2019-05-18 15:03:47+00:00,lythanhphu,kys,OICWGrenade
2019-05-18 15:03:49+00:00,Monsieur,TheAsianSanta,Shotgun
2019-05-18 15:03:55+00:00,kys,Simon,Falcon
2019-05-18 15:03:57+00:00,TheAsianSanta,lythanhphu,Falcon
2019-05-18 15:04:05+00:00,Monsieur,Simon,Shotgun
2019-05-18 15:04:18+00:00,lythanhphu,TheAsianSanta,AG36
2019-05-18 15:04:28+00:00,lythanhphu,kys,AG36Grenade
2019-05-18 15:04:36+00:00,TheAsianSanta,Simon,AG36
2019-05-18 15:04:59+00:00,kys,lythanhphu,Rocket
2019-05-18 15:05:07+00:00,lythanhphu,Monsieur,Falcon
2019-05-18 15:05:15+00:00,TheAsianSanta,kys,AG36
2019-05-18 15:05:21+00:00,lythanhphu,Monsieur,P90
2019-05-18 15:05:27+00:00,kys,lythanhphu,Falcon
2019-05-18 15:05:34+00:00,Monsieur,kys,P90
2019-05-18 15:05:48+00:00,kys,Monsieur,MP5
2019-05-18 15:05:59+00:00,lythanhphu,Simon,AG36Grenade
2019-05-18 15:06:04+00:00,kys,TheAsianSanta,MG
2019-05-18 15:06:06+00:00,lythanhphu,Monsieur,AG36Grenade
2019-05-18 15:06:35+00:00,kys,TheAsianSanta,MG
2019-05-18 15:06:40+00:00,lythanhphu,Monsieur,VehicleRocket
2019-05-18 15:06:40+00:00,lythanhphu
2019-05-18 15:06:47+00:00,lythanhphu,TheAsianSanta,Falcon
2019-05-18 15:07:02+00:00,TheAsianSanta,Simon,Falcon
2019-05-18 15:07:04+00:00,lythanhphu,TheAsianSanta,Falcon
2019-05-18 15:07:18+00:00,lythanhphu,kys,AG36
2019-05-18 15:07:21+00:00,TheAsianSanta,Monsieur,Falcon
2019-05-18 15:07:32+00:00,Monsieur,TheAsianSanta,M249
2019-05-18 15:07:40+00:00,lythanhphu,Simon,AG36Grenade
2019-05-18 15:07:44+00:00,TheAsianSanta,Monsieur,AG36
2019-05-18 15:07:48+00:00,lythanhphu,Simon,AG36Grenade
2019-05-18 15:07:53+00:00,kys,lythanhphu,M4
2019-05-18 15:07:58+00:00,TheAsianSanta,Simon,AG36
2019-05-18 15:08:05+00:00,TheAsianSanta,lythanhphu,AG36
2019-05-18 15:08:09+00:00,Monsieur,kys,M249
2019-05-18 15:08:18+00:00,TheAsianSanta,Monsieur,AG36
2019-05-18 15:08:26+00:00,TheAsianSanta,Monsieur,AG36
2019-05-18 15:08:39+00:00,Monsieur,Simon,M4
2019-05-18 15:08:42+00:00,TheAsianSanta,Monsieur,AG36
2019-05-18 15:08:54+00:00,TheAsianSanta,Monsieur,AG36
2019-05-18 15:09:02+00:00,Monsieur,TheAsianSanta,Falcon
2019-05-18 15:09:08+00:00,kys,Simon,Falcon
2019-05-18 15:09:16+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:09:29+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:09:39+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:09:45+00:00,Monsieur,TheAsianSanta,AG36
2019-05-18 15:09:52+00:00,TheAsianSanta,kys,Falcon
2019-05-18 15:09:58+00:00,lythanhphu,TheAsianSanta,SniperRifle
2019-05-18 15:10:03+00:00,kys,Simon,Falcon
2019-05-18 15:10:15+00:00,lythanhphu,TheAsianSanta,SniperRifle
2019-05-18 15:10:20+00:00,kys,Monsieur,MG
2019-05-18 15:10:23+00:00,TheAsianSanta,Simon,Falcon
2019-05-18 15:10:35+00:00,TheAsianSanta,kys,Falcon
2019-05-18 15:10:38+00:00,lythanhphu,Simon,SniperRifle
2019-05-18 15:10:43+00:00,TheAsianSanta,kys,M4
2019-05-18 15:10:47+00:00,lythanhphu,Monsieur,SniperRifle
2019-05-18 15:10:48+00:00,TheAsianSanta,Simon,M4
2019-05-18 15:11:02+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:11:11+00:00,Monsieur,TheAsianSanta,MG
2019-05-18 15:11:16+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:11:25+00:00,TheAsianSanta,Monsieur,M4
2019-05-18 15:11:28+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:11:44+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:11:46+00:00,lythanhphu,Simon,SniperRifle
2019-05-18 15:11:56+00:00,lythanhphu,kys,SniperRifle
2019-05-18 15:12:01+00:00,Simon,Monsieur,M4
2019-05-18 15:12:08+00:00,Monsieur,Simon,Falcon
