2019-03-11 12:38:52-05:00,cyap,lamonthe,M4
2019-03-11 12:39:26-05:00,Scrap,lamonthe,P90
2019-03-11 12:39:40-05:00,papazark,Scrap,VehicleRocket
2019-03-11 12:39:50-05:00,Mike Killah,Scrap,OICWGrenade
2019-03-11 12:39:54-05:00,lamonthe,cyap,Falcon
2019-03-11 12:39:57-05:00,Mike Killah,papazark,Boat
2019-03-11 12:40:05-05:00,cyap,papazark,AG36Grenade
2019-03-11 12:40:07-05:00,Mike Killah,Scrap,OICWGrenade
2019-03-11 12:40:15-05:00,cyap,Scrap,AG36Grenade
2019-03-11 12:40:22-05:00,cyap,Scrap,AG36Grenade
2019-03-11 12:40:26-05:00,cyap,lamonthe,AG36Grenade
2019-03-11 12:40:27-05:00,Mike Killah,papazark,OICW
2019-03-11 12:40:28-05:00,papazark,Mike Killah,VehicleRocket
2019-03-11 12:40:34-05:00,papazark,cyap,Machete
2019-03-11 12:40:34-05:00,Scrap,CLAVEL,Falcon
2019-03-11 12:40:45-05:00,papazark,lamonthe,AG36
2019-03-11 12:40:45-05:00,Scrap,CLAVEL,M249
2019-03-11 12:40:53-05:00,Mike Killah,cyap,Rocket
2019-03-11 12:41:03-05:00,lamonthe,Scrap,OICWGrenade
2019-03-11 12:41:10-05:00,Scrap,CLAVEL,Falcon
2019-03-11 12:41:15-05:00,cyap,papazark,M4
2019-03-11 12:41:28-05:00,cyap,Scrap,AG36Grenade
2019-03-11 12:41:30-05:00,lamonthe,cyap,OICW
2019-03-11 12:41:34-05:00,Mike Killah,papazark,Rocket
2019-03-11 12:41:43-05:00,cyap,lamonthe,Falcon
2019-03-11 12:41:55-05:00,papazark,CLAVEL,M4
2019-03-11 12:41:58-05:00,cynthia,Scrap,AG36
2019-03-11 12:42:08-05:00,papazark,lamonthe,M4
2019-03-11 12:42:09-05:00,lamonthe,papazark,AG36Grenade
2019-03-11 12:42:10-05:00,cyap,CLAVEL,M249
2019-03-11 12:42:22-05:00,Scrap,cynthia,Falcon
2019-03-11 12:42:23-05:00,cyap,Scrap,M249
2019-03-11 12:42:31-05:00,Scrap,Mike Killah,Falcon
2019-03-11 12:42:34-05:00,papazark,lamonthe,VehicleRocket
2019-03-11 12:42:38-05:00,cynthia,Scrap,Falcon
2019-03-11 12:42:40-05:00,Mike Killah,cynthia,Falcon
2019-03-11 12:42:50-05:00,Scrap,CLAVEL,Falcon
2019-03-11 12:42:55-05:00,Mike Killah,cynthia,Falcon
2019-03-11 12:42:58-05:00,Scrap,CLAVEL,M4
2019-03-11 12:43:05-05:00,cyap,cynthia,OICWGrenade
2019-03-11 12:43:12-05:00,papazark,Mike Killah,Rocket
2019-03-11 12:43:21-05:00,Scrap,Mike Killah,M4
2019-03-11 12:43:28-05:00,Scrap,CLAVEL,M4
2019-03-11 12:43:31-05:00,Mike Killah,papazark,OICW
2019-03-11 12:43:39-05:00,lamonthe,Scrap,AG36Grenade
2019-03-11 12:43:41-05:00,papazark,lamonthe,M4
2019-03-11 12:43:47-05:00,Mike Killah,Scrap,OICWGrenade
2019-03-11 12:43:51-05:00,CLAVEL,papazark,Rocket
2019-03-11 12:43:57-05:00,Scrap,cyap,M249
2019-03-11 12:44:04-05:00,Mike Killah,Scrap,MG
2019-03-11 12:44:12-05:00,papazark,Mike Killah,AG36
2019-03-11 12:44:16-05:00,cyap,CLAVEL,AG36Grenade
2019-03-11 12:44:28-05:00,Mike Killah,cynthia,MG
2019-03-11 12:44:33-05:00,cyap,Mike Killah,AG36Grenade
2019-03-11 12:44:37-05:00,cyap,cynthia,AG36Grenade
2019-03-11 12:44:46-05:00,cyap,CLAVEL,AG36
2019-03-11 12:44:51-05:00,Mike Killah,lamonthe,P90
2019-03-11 12:44:54-05:00,papazark,cynthia,AG36
2019-03-11 12:45:01-05:00,cynthia,cyap,Falcon
2019-03-11 12:45:03-05:00,Scrap,Mike Killah,M249
2019-03-11 12:45:13-05:00,cyap,cynthia,OICW
2019-03-11 12:45:15-05:00,Scrap,CLAVEL,M4
2019-03-11 12:45:19-05:00,Mike Killah,papazark,AG36Grenade
2019-03-11 12:45:25-05:00,cyap,Mike Killah,OICW
2019-03-11 12:45:27-05:00,papazark,Scrap,Machete
2019-03-11 12:45:32-05:00,cyap,cynthia,OICW
2019-03-11 12:45:36-05:00,lamonthe,CLAVEL,MG
2019-03-11 12:45:37-05:00,Mike Killah,papazark,Falcon
2019-03-11 12:45:44-05:00,Scrap,Mike Killah,Falcon
2019-03-11 12:45:48-05:00,papazark,cynthia,Machete
2019-03-11 12:45:51-05:00,Scrap,papazark,Falcon
2019-03-11 12:45:55-05:00,cynthia,Mike Killah,Falcon
2019-03-11 12:46:00-05:00,CLAVEL,cynthia,AG36
2019-03-11 12:46:03-05:00,cyap,Scrap,OICW
2019-03-11 12:46:08-05:00,Mike Killah,cyap,OICWGrenade
2019-03-11 12:46:09-05:00,Scrap,cynthia,Falcon
2019-03-11 12:46:12-05:00,Mike Killah,papazark,OICWGrenade
2019-03-11 12:46:13-05:00,lamonthe,CLAVEL,M4
2019-03-11 12:46:15-05:00,Mike Killah
2019-03-11 12:46:15-05:00,Mike Killah,cyap,OICWGrenade
2019-03-11 12:46:18-05:00,Scrap,cynthia,M4
2019-03-11 12:46:32-05:00,papazark,lamonthe,VehicleRocket
2019-03-11 12:46:34-05:00,cynthia,CLAVEL,AG36
2019-03-11 12:46:36-05:00,cyap,Scrap,AG36Grenade
2019-03-11 12:46:43-05:00,cynthia,Mike Killah,AG36
2019-03-11 12:46:49-05:00,CLAVEL,Scrap,Shotgun
2019-03-11 12:46:53-05:00,cyap,CLAVEL,AG36Grenade
2019-03-11 12:47:02-05:00,Scrap,cyap,M4
2019-03-11 12:47:08-05:00,papazark,Scrap,VehicleRocket
2019-03-11 12:47:15-05:00,cyap,lamonthe,Rocket
2019-03-11 12:47:21-05:00,CLAVEL,cynthia,SniperRifle
2019-03-11 12:47:40-05:00,cyap,cynthia,Rocket
2019-03-11 12:47:42-05:00,CLAVEL,Scrap,SniperRifle
2019-03-11 12:47:45-05:00,cyap
2019-03-11 12:47:53-05:00,papazark,CLAVEL,VehicleRocket
2019-03-11 12:48:00-05:00,CLAVEL,Scrap,Falcon
2019-03-11 12:48:02-05:00,papazark,cyap,VehicleRocket
2019-03-11 12:48:03-05:00,Mike Killah,lamonthe,Rocket
2019-03-11 12:48:08-05:00,Mike Killah,CLAVEL,Rocket
2019-03-11 12:48:09-05:00,papazark,Mike Killah,VehicleRocket
2019-03-11 12:48:19-05:00,cyap,Scrap,Falcon
2019-03-11 12:48:25-05:00,papazark,CLAVEL,VehicleRocket
2019-03-11 12:48:28-05:00,cynthia,papazark,OICW
2019-03-11 12:48:35-05:00,papazark,CLAVEL,Falcon
2019-03-11 12:48:36-05:00,Scrap,cyap,Falcon
2019-03-11 12:48:51-05:00,Mike Killah,CLAVEL,OICWGrenade
2019-03-11 12:48:55-05:00,cynthia,Mike Killah,OICW
2019-03-11 12:48:55-05:00,Scrap,cynthia,MG
2019-03-11 12:48:56-05:00,papazark,lamonthe,M4
2019-03-11 12:49:05-05:00,Mike Killah,CLAVEL,M4
2019-03-11 12:49:06-05:00,Scrap,lamonthe,MG
2019-03-11 12:49:10-05:00,papazark,Mike Killah,AG36Grenade
2019-03-11 12:49:13-05:00,cynthia,papazark,Falcon
2019-03-11 12:49:13-05:00,papazark,cynthia,AG36Grenade
2019-03-11 12:49:18-05:00,Mike Killah,Scrap,M4
2019-03-11 12:49:22-05:00,cyap,papazark,M249
2019-03-11 12:49:25-05:00,Scrap,lamonthe,Falcon
2019-03-11 12:49:28-05:00,papazark,cyap,Machete
2019-03-11 12:49:30-05:00,CLAVEL,Scrap,Rocket
2019-03-11 12:49:35-05:00,CLAVEL
2019-03-11 12:49:43-05:00,cyap,cynthia,M4
2019-03-11 12:49:48-05:00,CLAVEL,cyap,Falcon
2019-03-11 12:49:51-05:00,Mike Killah,lamonthe,M4
2019-03-11 12:49:55-05:00,Scrap,CLAVEL,Rocket
2019-03-11 12:49:55-05:00,Scrap
2019-03-11 12:49:57-05:00,Mike Killah,papazark,MG
2019-03-11 12:50:04-05:00,Mike Killah,CLAVEL,MG
2019-03-11 12:50:07-05:00,papazark,Mike Killah,AG36
2019-03-11 12:50:08-05:00,Scrap,lamonthe,Falcon
2019-03-11 12:50:13-05:00,Mike Killah,Scrap,Falcon
2019-03-11 12:50:20-05:00,lamonthe,Scrap,MG
2019-03-11 12:50:24-05:00,cynthia,Mike Killah,AG36
2019-03-11 12:50:29-05:00,cyap,papazark,M249
2019-03-11 12:50:29-05:00,Scrap,lamonthe,Falcon
2019-03-11 12:50:35-05:00,Mike Killah,Scrap,M4
2019-03-11 12:50:38-05:00,cynthia,papazark,AG36
2019-03-11 12:50:39-05:00,cynthia,Scrap,AG36
2019-03-11 12:50:40-05:00,Mike Killah,lamonthe,MG
2019-03-11 12:50:44-05:00,Mike Killah,cyap,MG
2019-03-11 12:50:49-05:00,papazark,cynthia,M4
2019-03-11 12:50:52-05:00,cyap,papazark,Machete
2019-03-11 12:50:57-05:00,Mike Killah,lamonthe,MG
2019-03-11 12:51:09-05:00,cyap,lamonthe,Falcon
2019-03-11 12:51:12-05:00,Mike Killah,Scrap,MG
2019-03-11 12:51:20-05:00,Mike Killah,Scrap,MG
2019-03-11 12:51:22-05:00,papazark,cynthia,OICW
2019-03-11 12:51:27-05:00,Scrap,CLAVEL,Falcon
2019-03-11 12:51:28-05:00,lamonthe,Mike Killah,Rocket
2019-03-11 12:51:39-05:00,papazark,cynthia,OICWGrenade
2019-03-11 12:51:43-05:00,Scrap,lamonthe,Rocket
2019-03-11 12:51:43-05:00,lamonthe,Scrap,Rocket
2019-03-11 12:51:47-05:00,CLAVEL,Mike Killah,AG36
2019-03-11 12:51:51-05:00,cyap,Scrap,M4
2019-03-11 12:51:54-05:00,CLAVEL,lamonthe,AG36
2019-03-11 12:52:04-05:00,cyap,Scrap,M4
2019-03-11 12:52:06-05:00,papazark,cynthia,OICWGrenade
2019-03-11 12:52:08-05:00,Mike Killah,papazark,MG
2019-03-11 12:52:08-05:00,lamonthe,CLAVEL,Falcon
2019-03-11 12:52:18-05:00,Mike Killah,Scrap,MG
2019-03-11 12:52:19-05:00,Mike Killah,CLAVEL,MG
2019-03-11 12:52:22-05:00,papazark,cynthia,AG36Grenade
2019-03-11 12:52:25-05:00,lamonthe,CLAVEL,Rocket
2019-03-11 12:52:31-05:00,cyap,Scrap,M4
2019-03-11 12:52:38-05:00,Mike Killah,Scrap,MG
2019-03-11 12:52:40-05:00,papazark,cynthia,AG36Grenade
2019-03-11 12:52:41-05:00,cyap,papazark,M4
2019-03-11 12:52:47-05:00,Scrap,Mike Killah,Falcon
2019-03-11 12:52:52-05:00,papazark,cyap,AG36Grenade
2019-03-11 12:52:52-05:00,Mike Killah,CLAVEL,Falcon
2019-03-11 12:52:56-05:00,Scrap,cynthia,MG
2019-03-11 12:52:58-05:00,Scrap,Mike Killah,MG
2019-03-11 12:53:00-05:00,cyap,papazark,Machete
2019-03-11 12:53:01-05:00,lamonthe,cyap,Rocket
2019-03-11 12:53:06-05:00,Mike Killah,Scrap,VehicleRocket
2019-03-11 12:53:06-05:00,papazark,lamonthe,M4
2019-03-11 12:53:11-05:00,cyap,papazark,Machete
2019-03-11 12:53:19-05:00,papazark,cyap,Rocket
2019-03-11 12:53:27-05:00,cynthia,Scrap,M249
2019-03-11 12:53:28-05:00,cyap,cynthia,M4
2019-03-11 12:53:29-05:00,Mike Killah,CLAVEL,VehicleRocket
2019-03-11 12:54:02-05:00,papazark,Mike Killah,VehicleMountedRocketMG
2019-03-11 12:54:07-05:00,CLAVEL,Scrap,AG36
2019-03-11 12:54:08-05:00,cyap,CLAVEL,M4
2019-03-11 12:54:10-05:00,Mike Killah,papazark,AG36
2019-03-11 12:54:21-05:00,Scrap,cynthia,M249
2019-03-11 12:54:22-05:00,Mike Killah,lamonthe,AG36Grenade
2019-03-11 12:54:25-05:00,Mike Killah,CLAVEL,AG36Grenade
2019-03-11 12:54:28-05:00,papazark,Scrap,Rocket
2019-03-11 12:54:31-05:00,papazark,Mike Killah,Rocket
2019-03-11 12:54:40-05:00,CLAVEL,lamonthe,Rocket
2019-03-11 12:54:48-05:00,papazark,Mike Killah,AG36
2019-03-11 12:54:48-05:00,cyap,Scrap,M4
2019-03-11 12:54:56-05:00,papazark,lamonthe,Rocket
2019-03-11 12:54:59-05:00,cyap,Scrap,M4
2019-03-11 12:55:04-05:00,cynthia,Mike Killah,MG
2019-03-11 12:55:08-05:00,papazark,Scrap,AG36Grenade
2019-03-11 12:55:10-05:00,Mike Killah,cynthia,Falcon
2019-03-11 12:55:12-05:00,lamonthe,CLAVEL,Machete
2019-03-11 12:55:16-05:00,cyap,lamonthe,M4
2019-03-11 12:55:18-05:00,Mike Killah,Scrap,P90
2019-03-11 12:55:23-05:00,Mike Killah,CLAVEL,P90
2019-03-11 12:55:24-05:00,cyap,cynthia,M4
2019-03-11 12:55:27-05:00,Mike Killah,Scrap,MG
2019-03-11 12:55:33-05:00,cyap,Mike Killah,M4
2019-03-11 12:55:35-05:00,papazark,cynthia,AG36Grenade
2019-03-11 12:55:37-05:00,CLAVEL,papazark,Machete
2019-03-11 12:55:41-05:00,cynthia,CLAVEL,Falcon
2019-03-11 12:55:43-05:00,lamonthe,cynthia,AG36Grenade
2019-03-11 12:55:43-05:00,cyap,Mike Killah,M4
2019-03-11 12:55:45-05:00,Scrap,cyap,M249
2019-03-11 12:55:47-05:00,papazark,lamonthe,Machete
2019-03-11 12:55:51-05:00,CLAVEL,Scrap,Falcon
2019-03-11 12:55:58-05:00,CLAVEL,Scrap,Falcon
2019-03-11 12:56:11-05:00,CLAVEL,cyap,Falcon
2019-03-11 12:56:15-05:00,papazark,lamonthe,Falcon
2019-03-11 12:56:15-05:00,lamonthe,papazark,AG36Grenade
2019-03-11 12:56:20-05:00,cynthia
2019-03-11 12:56:22-05:00,Scrap,CLAVEL,AG36
2019-03-11 12:56:25-05:00,papazark,Mike Killah,M4
2019-03-11 12:56:31-05:00,papazark,cyap,M4
2019-03-11 12:56:33-05:00,Mike Killah,papazark,Falcon
2019-03-11 12:56:40-05:00,Mike Killah,cynthia,AG36
2019-03-11 12:56:48-05:00,Scrap,lamonthe,AG36
2019-03-11 12:57:07-05:00,Mike Killah,cynthia,AG36Grenade
2019-03-11 12:57:15-05:00,papazark,cynthia,M249
2019-03-11 12:57:16-05:00,Mike Killah,Scrap,AG36
2019-03-11 12:57:23-05:00,Mike Killah,lamonthe,AG36
2019-03-11 12:57:28-05:00,cyap,Mike Killah,Rocket
2019-03-11 12:57:35-05:00,papazark,CLAVEL,VehicleRocket
2019-03-11 12:57:37-05:00,Scrap,cyap,Rocket
2019-03-11 12:57:42-05:00,Mike Killah,cynthia,MG
2019-03-11 12:57:51-05:00,CLAVEL,Mike Killah,Falcon
2019-03-11 12:57:53-05:00,cynthia,CLAVEL,Falcon
2019-03-11 12:58:02-05:00,cyap,cynthia,Falcon
2019-03-11 12:58:07-05:00,papazark,CLAVEL,VehicleRocket
2019-03-11 12:58:10-05:00,Mike Killah,cynthia,AG36Grenade
2019-03-11 12:58:13-05:00,Scrap,Mike Killah,Rocket
2019-03-11 12:58:19-05:00,Scrap
2019-03-11 12:58:19-05:00,Scrap,CLAVEL,Rocket
2019-03-11 12:58:24-05:00,cyap,Mike Killah,M4
2019-03-11 12:58:30-05:00,Scrap,CLAVEL,AG36
2019-03-11 12:58:32-05:00,papazark,Scrap,VehicleRocket
2019-03-11 12:58:32-05:00,papazark,lamonthe,VehicleRocket
