2019-04-02 13:20:50+00:00,lythanhphu,papazark,VehicleRocket
2019-04-02 13:21:07+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:21:33+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:22:11+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:22:26+00:00,lythanhphu,papazark,Boat
2019-04-02 13:22:42+00:00,Transporter,lythanhphu,M4
2019-04-02 13:24:57+00:00,lythanhphu,Transporter,AG36Grenade
2019-04-02 13:25:02+00:00,lythanhphu,papazark,AG36Grenade
2019-04-02 13:25:17+00:00,Transporter,shogun,P90
2019-04-02 13:25:37+00:00,shogun,Transporter,M4
2019-04-02 13:25:54+00:00,lythanhphu,shogun,VehicleRocket
2019-04-02 13:26:47+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:26:47+00:00,lythanhphu
2019-04-02 13:29:18+00:00,lythanhphu,shogun,OICW
2019-04-02 13:29:38+00:00,shogun,Transporter,M4
2019-04-02 13:30:31+00:00,lythanhphu,Transporter,AG36Grenade
2019-04-02 13:30:42+00:00,shogun
2019-04-02 13:31:05+00:00,lythanhphu,shogun,VehicleRocket
2019-04-02 13:31:16+00:00,lythanhphu,shogun,VehicleRocket
2019-04-02 13:31:20+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:31:34+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:32:11+00:00,lythanhphu,shogun,Boat
2019-04-02 13:32:39+00:00,lythanhphu,Transporter,Boat
2019-04-02 13:32:58+00:00,shogun,Transporter,AG36
2019-04-02 13:33:15+00:00,shogun,lythanhphu,AG36
2019-04-02 13:33:31+00:00,Transporter,lythanhphu,MG
2019-04-02 13:33:42+00:00,shogun,Transporter,AG36
2019-04-02 13:33:48+00:00,lythanhphu,shogun,M4
2019-04-02 13:34:37+00:00,lythanhphu,Transporter,Machete
2019-04-02 13:34:53+00:00,lythanhphu,Transporter,AG36Grenade
2019-04-02 13:35:34+00:00,lythanhphu,shogun,AG36
2019-04-02 13:36:03+00:00,Transporter,lythanhphu,AG36
2019-04-02 13:36:15+00:00,lythanhphu,Transporter,AG36
2019-04-02 13:36:25+00:00,lythanhphu,shogun,VehicleRocket
2019-04-02 13:36:42+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:37:42+00:00,lythanhphu,Transporter,OICWGrenade
2019-04-02 13:37:50+00:00,Transporter,lythanhphu,Falcon
2019-04-02 13:38:10+00:00,shogun,Transporter,AG36
2019-04-02 13:38:34+00:00,shogun,Transporter,AG36
2019-04-02 13:39:15+00:00,lythanhphu,shogun,Boat
2019-04-02 13:39:46+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:40:07+00:00,lythanhphu,shogun,VehicleRocket
2019-04-02 13:40:30+00:00,lythanhphu,Transporter,VehicleRocket
2019-04-02 13:40:32+00:00,shogun,lythanhphu,M249
2019-04-02 13:40:33+00:00,lythanhphu,shogun,VehicleRocket
2019-04-02 13:40:55+00:00,Transporter,lythanhphu,M4
2019-04-02 13:41:09+00:00,lythanhphu,Transporter,AG36
2019-04-02 13:41:22+00:00,lythanhphu,Transporter,AG36
2019-04-02 13:42:21+00:00,lythanhphu,Transporter,AG36Grenade
2019-04-02 13:42:26+00:00,shogun,lythanhphu,OICWGrenade
2019-04-02 13:42:37+00:00,lythanhphu,shogun,MG
2019-04-02 13:42:40+00:00,lythanhphu,Transporter,MG
2019-04-02 13:42:43+00:00,lythanhphu,shogun,MG
2019-04-02 13:42:47+00:00,Transporter,lythanhphu,Falcon
2019-04-02 13:42:58+00:00,lythanhphu,Transporter,Falcon
2019-04-02 13:43:05+00:00,shogun,Transporter,M4
2019-04-02 13:43:13+00:00,Transporter,shogun,Falcon
2019-04-02 13:43:32+00:00,lythanhphu,shogun,OICWGrenade
2019-04-02 13:43:45+00:00,lythanhphu,shogun,OICWGrenade
2019-04-02 13:44:05+00:00,shogun,Transporter,M4
2019-04-02 13:44:18+00:00,shogun,Transporter,M4
2019-04-02 13:44:44+00:00,shogun
2019-04-02 13:44:44+00:00,shogun,lythanhphu,Boat
2019-04-02 13:45:09+00:00,Transporter,shogun,OICW
