2019-03-01 16:22:54-05:00,cyap,cynthia,M4
2019-03-01 16:23:55-05:00,cyap,Jack The Ripper,VehicleRocket
2019-03-01 16:24:48-05:00,cynthia,cyap,MG
2019-03-01 16:25:06-05:00,cyap,cynthia,M4
2019-03-01 16:25:27-05:00,cyap,cynthia,M4
2019-03-01 16:25:38-05:00,cyap,Jack The Ripper,Machete
2019-03-01 16:25:49-05:00,cyap,Jack The Ripper,M4
2019-03-01 16:26:22-05:00,cyap,Jack The Ripper,SniperRifle
2019-03-01 16:26:53-05:00,cyap,Jack The Ripper,SniperRifle
2019-03-01 16:27:10-05:00,cyap,Jack The Ripper,M4
2019-03-01 16:27:26-05:00,cyap,Jack The Ripper,M4
2019-03-01 16:27:46-05:00,cyap,cynthia,M4
2019-03-01 16:28:02-05:00,cynthia,Jack The Ripper,Falcon
2019-03-01 16:28:09-05:00,Jack The Ripper,cyap,Falcon
2019-03-01 16:28:40-05:00,cyap,cynthia,M4
2019-03-01 16:29:19-05:00,cyap,cynthia,M4
2019-03-01 16:30:07-05:00,cyap,cynthia,Rocket
2019-03-01 16:30:29-05:00,cyap,cynthia,M4
2019-03-01 16:31:26-05:00,cyap,cynthia,Rocket
2019-03-01 16:32:14-05:00,cynthia,cyap,AG36
2019-03-01 16:32:29-05:00,cyap,cynthia,AG36
2019-03-01 16:32:40-05:00,cyap,cynthia,AG36
2019-03-01 16:32:50-05:00,cyap,cynthia,AG36Grenade
2019-03-01 16:33:04-05:00,cyap,cynthia,AG36Grenade
2019-03-01 16:33:32-05:00,cyap,cynthia,AG36Grenade
2019-03-01 16:34:35-05:00,Jack The Ripper
2019-03-01 16:34:52-05:00,cyap,cynthia,AG36
2019-03-01 16:35:01-05:00,Jack The Ripper,cynthia,Rocket
2019-03-01 16:35:36-05:00,cyap,Jack The Ripper,AG36Grenade
2019-03-01 16:35:41-05:00,cyap,cynthia,AG36Grenade
2019-03-01 16:36:28-05:00,cyap,Jack The Ripper,AG36Grenade
2019-03-01 16:36:39-05:00,Refactorer,cyap,AG36
2019-03-01 16:36:44-05:00,Refactorer,Jack The Ripper,AG36
2019-03-01 16:36:51-05:00,Refactorer,cyap,AG36
2019-03-01 16:37:02-05:00,Refactorer,Jack The Ripper,AG36
2019-03-01 16:37:11-05:00,Refactorer,Jack The Ripper,AG36
2019-03-01 16:37:16-05:00,cyap,Refactorer,M4
2019-03-01 16:37:25-05:00,cynthia,Jack The Ripper,OICW
2019-03-01 16:37:38-05:00,cynthia,Jack The Ripper,OICW
2019-03-01 16:37:55-05:00,Jack The Ripper
2019-03-01 16:38:01-05:00,cyap,cynthia,OICW
2019-03-01 16:38:12-05:00,cyap,cynthia,OICWGrenade
